TSPAN6	29.69071594798978
BAD	29.629781152024353
LAP3	32.368571183346006
CD99	42.80512105490457
LASP1	50.68784264055715
TMEM176A	52.19833919437848
M6PR	43.627499053575626
ARF5	387.5337064345718
POLDIP2	103.58823457370141
PLXND1	42.35518403330301
FKBP4	142.0505620176308
DVL2	24.45533991096177
PRSS22	41.759783488578975
UPF1	29.94934039285481
SLC25A5	591.0859618644693
POLR2J	39.306310181049525
COPZ2	25.643715745033198
LAMP2	32.098818517013996
GDE1	23.47246414116877
C19orf60	75.0443282341288
TMEM132A	270.32801740886765
CX3CL1	41.85575308825238
TNFRSF12A	218.6780499378341
PAF1	103.6629532846448
CCDC124	48.17166543502688
KIAA0100	64.84689863718602
RPUSD1	99.67673981953357
RHBDF1	37.82757002295918
TSR3	173.371255276452
PIGQ	56.3822796620679
PSMB1	41.38841269257204
TFAP2B	56.69012985644917
SYPL1	28.638407210552835
CYB561	99.78230405573909
MED24	34.94732364937964
SEC62	27.19128872261621
RPS20	484.1713894756746
CSDE1	99.79339620215572
UQCRC1	85.9863687903724
CD9	60.82337938318342
LYPLA2	166.93807237823714
MRC2	49.84461589533005
PTBP1	146.00780190816192
PLAUR	25.605890056821682
DCN	247.37056177100314
TYROBP	178.14341393258948
CALCOCO1	27.57220703182766
PSMC4	66.16481299603477
SLC25A39	267.48992234066543
MVP	51.19002293759913
CLK1	32.39381216866475
CAPN1	55.96879751889173
MDH1	32.295769966890774
GLT8D1	36.73844993313232
SNAI2	48.20518103817483
CD74	1735.9824856556113
NCDN	49.56682716010986
SERPINB1	37.12338561244262
RNH1	93.77175286444864
STRAP	36.881939934155994
PLEKHO1	49.14720351936195
EHD2	37.47248506734675
TYMP	333.8851249051776
NCAPH2	29.06504811631976
VIM	1029.9177465170371
BTN3A1	31.049703367516344
IFNGR1	27.744398461447716
B4GALT7	33.9204070709508
HMGB3	45.47860983291339
BAK1	24.6172234926467
GRN	503.107660570335
SARS	38.52959207306002
ABCF2	26.228906677870906
CHPF2	185.6142829721893
TMSB10	12298.574880120546
GABARAPL2	34.589481538687636
FAM136A	42.11333753538184
TIMP2	80.89073454361113
METTL1	39.25850527291308
MAT2B	25.115103315416167
VCAN	48.55013511288709
PNKP	50.83145238443294
PHF23	64.10184712432125
PSMA4	56.16525631779221
PARP3	23.05820349177275
RETSAT	42.088683977068165
CAPG	77.72121559765563
AP2S1	67.55802768730565
CUL7	30.74611270458235
HSPA5	653.2452459331176
TSPAN17	49.495247958931344
NOP16	24.39230789759406
MRPS10	25.40789565851905
H6PD	26.698619222773377
VAMP3	56.43308158818127
EPN3	23.63655771586248
ELN	37.14976349539647
CLPTM1L	28.996905074262486
HERPUD1	75.79892453240056
HOMER3	48.69736171867882
CYBA	77.99033601810973
HEBP2	29.396274997047552
PRSS8	615.5123026533821
SIKE1	24.175909424486857
MSMO1	56.691279489992894
AKR7A2	35.71332630547257
MRTO4	27.150538614807783
USE1	29.70881898061934
PHPT1	274.0732021971443
ENTPD2	53.11644276054247
PITHD1	30.406571839686666
SEC61A1	217.14851571528695
YBX3	23.20027193254135
DPM1	25.45402983923428
LAS1L	25.513542595490584
ENPP4	29.9655793210276
SEMA3F	52.583009750906484
LAP3	41.91197800584594
LASP1	37.52476883897629
TMEM176A	30.45059996593885
M6PR	89.29061776145467
RBM5	33.85834823097014
SLC7A2	71.37044641450018
ARF5	305.31416278202084
POLDIP2	95.81085564086577
PLXND1	36.16014211370459
FKBP4	493.6056987025056
NDUFAB1	34.904596075730055
PDK4	56.99417879229054
ZMYND10	60.773872534928806
DVL2	40.81377112518496
PRSS22	24.716280979271286
UPF1	32.18023745072832
SLC25A5	594.464604936114
POLR2J	52.3894945729922
WDR54	37.46388096848013
ZFX	32.492304750358485
LAMP2	50.1683229951047
GDE1	37.92474437226783
C19orf60	34.22487502078464
TMEM98	27.8701947816105
TMEM132A	39.553777158489574
SPATA20	47.01752781236476
TNFRSF12A	65.13538379979047
PAF1	126.12940598625215
ARSD	30.29358612914724
CCDC124	28.16318858781859
PAFAH1B1	23.29410181183678
KIAA0100	62.904845226916294
RPUSD1	84.1530392673723
RHBDF1	24.34988282258409
BAIAP3	33.1065698560488
TSR3	135.82092802920656
PIGQ	56.990738167795215
MYLIP	28.271428549288757
PSMB1	23.085098045537375
NADK	24.799675079502936
SYPL1	63.671906992775504
CYB561	107.84615094611667
MAPK8IP2	67.59197254157415
SEC62	56.76120672884212
RPS20	566.2737163230635
CSDE1	223.6710136059354
BAZ1B	30.299106603314293
ZNF207	41.39287642125257
UQCRC1	102.13970204901584
CD9	116.76499591674892
NISCH	39.46698384168629
FUZ	34.2134906981163
IDS	48.15493040814448
TCEB3	35.466350270679904
LYPLA2	107.88203402677043
PTBP1	131.906542915744
DCN	107.17064161725257
TYROBP	73.49052629987148
SEMA3B	112.1702787651984
ELOVL5	44.023742935228455
CALCOCO1	40.17537023498066
UBR7	24.36254500719801
PSMC4	73.55554620642093
SLC25A39	205.97277107642324
MVP	39.12400121647738
NUB1	26.79956884180599
RWDD2A	24.876864164324807
CLK1	126.65309044797661
RNF14	35.61647188869668
HEBP1	25.157114834968386
GPRC5A	33.280286659822465
CAPN1	31.570486946728472
MDH1	42.580505570802465
MTMR11	38.849697920989954
COX15	31.347684974355797
CHDH	29.704023734459298
GLT8D1	64.64305157831593
CYP24A1	335.8857020344213
CD74	760.9823074465523
NCDN	55.25725947845188
PLEKHB1	36.32743497980158
SERPINB1	54.668299374077414
RTFDC1	23.427671024555377
RNF10	43.630489924447325
